air_temp,albedo,azimuth,dni,ghi,precipitation_rate,relative_humidity,surface_pressure,wind_speed_100m,zenith,period_end,period
4,0.18,-12,0,0,0,94.5,1008.4,6.3,112,2015-05-01T00:05:00Z,PT5M
4,0.18,-13,0,0,0,94.5,1008.4,6.3,112,2015-05-01T00:10:00Z,PT5M
4,0.18,-14,0,0,0,94.5,1008.3,6.3,112,2015-05-01T00:15:00Z,PT5M
4,0.18,-16,0,0,0,94.5,1008.3,6.4,112,2015-05-01T00:20:00Z,PT5M
4,0.18,-17,0,0,0,94.5,1008.3,6.4,111,2015-05-01T00:25:00Z,PT5M
4,0.18,-18,0,0,0,94.5,1008.2,6.5,111,2015-05-01T00:30:00Z,PT5M
4,0.18,-19,0,0,0,94.5,1008.2,6.5,111,2015-05-01T00:35:00Z,PT5M
4,0.18,-21,0,0,0,94.5,1008.1,6.5,111,2015-05-01T00:40:00Z,PT5M
4,0.18,-22,0,0,0,94.5,1008.1,6.6,110,2015-05-01T00:45:00Z,PT5M
4,0.18,-23,0,0,0,94.5,1008.1,6.6,110,2015-05-01T00:50:00Z,PT5M
4,0.18,-24,0,0,0,94.5,1008,6.6,110,2015-05-01T00:55:00Z,PT5M
4,0.18,-26,0,0,0,94.5,1008,6.7,109,2015-05-01T01:00:00Z,PT5M
4,0.18,-27,0,0,0,94.5,1007.9,6.7,109,2015-05-01T01:05:00Z,PT5M
4,0.18,-28,0,0,0,94.5,1007.9,6.7,109,2015-05-01T01:10:00Z,PT5M
4,0.18,-29,0,0,0,94.5,1007.9,6.7,108,2015-05-01T01:15:00Z,PT5M
4,0.18,-31,0,0,0,94.5,1007.9,6.7,108,2015-05-01T01:20:00Z,PT5M
4,0.18,-32,0,0,0,94.5,1007.8,6.7,108,2015-05-01T01:25:00Z,PT5M
4,0.18,-33,0,0,0,94.5,1007.8,6.6,107,2015-05-01T01:30:00Z,PT5M
4,0.18,-34,0,0,0,94.5,1007.8,6.6,107,2015-05-01T01:35:00Z,PT5M
4,0.18,-35,0,0,0,94.5,1007.8,6.6,106,2015-05-01T01:40:00Z,PT5M
4,0.18,-36,0,0,0,94.5,1007.7,6.6,106,2015-05-01T01:45:00Z,PT5M
4,0.18,-38,0,0,0,94.5,1007.7,6.6,105,2015-05-01T01:50:00Z,PT5M
4,0.18,-39,0,0,0,94.5,1007.7,6.6,105,2015-05-01T01:55:00Z,PT5M
4,0.18,-40,0,0,0,94.5,1007.7,6.6,105,2015-05-01T02:00:00Z,PT5M
4,0.18,-41,0,0,0,94.5,1007.6,6.6,104,2015-05-01T02:05:00Z,PT5M
4,0.18,-42,0,0,0,94.6,1007.6,6.6,104,2015-05-01T02:10:00Z,PT5M
4,0.18,-43,0,0,0,94.7,1007.6,6.6,103,2015-05-01T02:15:00Z,PT5M
4,0.18,-44,0,0,0,94.7,1007.6,6.6,102,2015-05-01T02:20:00Z,PT5M
4,0.18,-46,0,0,0,94.8,1007.6,6.6,102,2015-05-01T02:25:00Z,PT5M
4,0.18,-47,0,0,0,94.8,1007.6,6.6,101,2015-05-01T02:30:00Z,PT5M
4,0.18,-48,0,0,0,94.9,1007.6,6.6,101,2015-05-01T02:35:00Z,PT5M
4,0.18,-49,0,0,0,94.9,1007.6,6.7,100,2015-05-01T02:40:00Z,PT5M
4,0.18,-50,0,0,0,95,1007.6,6.7,100,2015-05-01T02:45:00Z,PT5M
4,0.18,-51,0,0,0,95,1007.6,6.7,99,2015-05-01T02:50:00Z,PT5M
4,0.18,-52,0,0,0,95.1,1007.6,6.7,99,2015-05-01T02:55:00Z,PT5M
4,0.18,-53,0,0,0,95.2,1007.6,6.7,98,2015-05-01T03:00:00Z,PT5M
4,0.18,-54,0,0,0,95.2,1007.6,6.7,97,2015-05-01T03:05:00Z,PT5M
4,0.18,-55,0,0,0,95.3,1007.6,6.7,97,2015-05-01T03:10:00Z,PT5M
4,0.18,-56,0,0,0,95.3,1007.6,6.7,96,2015-05-01T03:15:00Z,PT5M
4,0.18,-57,0,0,0,95.4,1007.6,6.7,95,2015-05-01T03:20:00Z,PT5M
4,0.18,-58,0,0,0,95.4,1007.5,6.7,95,2015-05-01T03:25:00Z,PT5M
4,0.18,-59,0,0,0,95.5,1007.5,6.6,94,2015-05-01T03:30:00Z,PT5M
4,0.18,-60,0,0,0,95.5,1007.5,6.6,93,2015-05-01T03:35:00Z,PT5M
4,0.18,-61,0,0,0,95.6,1007.5,6.6,93,2015-05-01T03:40:00Z,PT5M
4,0.18,-62,0,0,0,95.7,1007.4,6.6,92,2015-05-01T03:45:00Z,PT5M
4,0.18,-63,0,0,0,95.7,1007.4,6.6,91,2015-05-01T03:50:00Z,PT5M
4,0.18,-64,0,0,0,95.8,1007.4,6.6,91,2015-05-01T03:55:00Z,PT5M
4,0.18,-65,0,0,0,95.8,1007.4,6.6,90,2015-05-01T04:00:00Z,PT5M
4,0.18,-66,5,4,0,95.8,1007.3,6.6,89,2015-05-01T04:05:00Z,PT5M
4,0.18,-67,20,10,0,95.7,1007.3,6.5,89,2015-05-01T04:10:00Z,PT5M
4,0.18,-68,48,16,0,95.6,1007.3,6.5,88,2015-05-01T04:15:00Z,PT5M
4,0.18,-69,88,24,0,95.5,1007.3,6.4,87,2015-05-01T04:20:00Z,PT5M
4,0.18,-70,61,29,0,95.4,1007.3,6.4,87,2015-05-01T04:25:00Z,PT5M
4,0.18,-71,35,34,0,95.2,1007.3,6.3,86,2015-05-01T04:30:00Z,PT5M
4,0.18,-72,0,39,0,95.1,1007.3,6.3,85,2015-05-01T04:35:00Z,PT5M
4,0.18,-73,0,45,0,95,1007.3,6.2,84,2015-05-01T04:40:00Z,PT5M
4,0.18,-74,0,51,0,94.9,1007.3,6.2,84,2015-05-01T04:45:00Z,PT5M
4,0.18,-75,0,58,0,94.8,1007.3,6.1,83,2015-05-01T04:50:00Z,PT5M
4,0.18,-76,21,69,0,94.7,1007.3,6.1,82,2015-05-01T04:55:00Z,PT5M
4,0.18,-77,78,81,0,94.6,1007.3,6,81,2015-05-01T05:00:00Z,PT5M
4,0.18,-78,139,95,0,94.2,1007.4,6,81,2015-05-01T05:05:00Z,PT5M
4,0.18,-79,179,107,0,93.6,1007.4,6,80,2015-05-01T05:10:00Z,PT5M
4,0.18,-80,217,120,0,93,1007.4,6,79,2015-05-01T05:15:00Z,PT5M
5,0.18,-81,253,133,0,92.4,1007.4,6,78,2015-05-01T05:20:00Z,PT5M
5,0.18,-82,276,145,0,91.8,1007.4,5.9,78,2015-05-01T05:25:00Z,PT5M
5,0.18,-83,296,157,0,91.3,1007.4,5.9,77,2015-05-01T05:30:00Z,PT5M
5,0.18,-84,315,169,0,90.7,1007.5,5.9,76,2015-05-01T05:35:00Z,PT5M
5,0.18,-85,326,181,0,90.1,1007.5,5.9,75,2015-05-01T05:40:00Z,PT5M
5,0.18,-86,349,194,0,89.5,1007.5,5.9,75,2015-05-01T05:45:00Z,PT5M
5,0.18,-87,392,209,0,89,1007.5,5.9,74,2015-05-01T05:50:00Z,PT5M
5,0.18,-88,416,223,0,88.4,1007.5,5.9,73,2015-05-01T05:55:00Z,PT5M
6,0.18,-89,436,237,0,87.9,1007.5,5.9,72,2015-05-01T06:00:00Z,PT5M
6,0.18,-90,454,250,0,87.3,1007.5,5.8,72,2015-05-01T06:05:00Z,PT5M
6,0.18,-91,530,272,0,86.9,1007.5,5.8,71,2015-05-01T06:10:00Z,PT5M
6,0.18,-92,621,296,0,86.4,1007.5,5.8,70,2015-05-01T06:15:00Z,PT5M
6,0.18,-93,712,320,0,86,1007.5,5.8,69,2015-05-01T06:20:00Z,PT5M
6,0.18,-94,723,334,0,85.6,1007.5,5.8,69,2015-05-01T06:25:00Z,PT5M
6,0.18,-95,734,348,0,85.1,1007.5,5.9,68,2015-05-01T06:30:00Z,PT5M
6,0.18,-96,745,362,0,84.7,1007.5,5.9,67,2015-05-01T06:35:00Z,PT5M
6,0.18,-97,756,376,0,84.2,1007.5,5.9,66,2015-05-01T06:40:00Z,PT5M
6,0.18,-98,767,390,0,83.8,1007.5,5.9,66,2015-05-01T06:45:00Z,PT5M
6,0.18,-99,751,399,0,83.4,1007.5,5.9,65,2015-05-01T06:50:00Z,PT5M
7,0.18,-100,669,398,0,83,1007.5,5.9,64,2015-05-01T06:55:00Z,PT5M
7,0.18,-101,589,395,0,82.5,1007.5,5.9,63,2015-05-01T07:00:00Z,PT5M
7,0.18,-102,512,391,0,82,1007.5,5.9,63,2015-05-01T07:05:00Z,PT5M
7,0.18,-103,555,410,0,81.3,1007.5,5.9,62,2015-05-01T07:10:00Z,PT5M
7,0.18,-104,614,432,0,80.7,1007.5,5.8,61,2015-05-01T07:15:00Z,PT5M
7,0.18,-105,675,455,0,80,1007.5,5.8,60,2015-05-01T07:20:00Z,PT5M
7,0.18,-107,572,445,0,79.4,1007.5,5.7,60,2015-05-01T07:25:00Z,PT5M
7,0.18,-108,459,430,0,78.7,1007.5,5.7,59,2015-05-01T07:30:00Z,PT5M
7,0.18,-109,355,415,0,78.1,1007.5,5.6,58,2015-05-01T07:35:00Z,PT5M
7,0.18,-110,251,397,0,77.5,1007.5,5.6,58,2015-05-01T07:40:00Z,PT5M
7,0.18,-111,157,377,0,76.9,1007.5,5.6,57,2015-05-01T07:45:00Z,PT5M
7,0.18,-112,75,358,0,76.2,1007.5,5.5,56,2015-05-01T07:50:00Z,PT5M
8,0.18,-113,89,370,0,75.6,1007.5,5.5,55,2015-05-01T07:55:00Z,PT5M
8,0.18,-115,115,386,0,75,1007.4,5.4,55,2015-05-01T08:00:00Z,PT5M
8,0.18,-116,143,402,0,74.4,1007.4,5.4,54,2015-05-01T08:05:00Z,PT5M
8,0.18,-117,164,417,0,73.7,1007.4,5.4,53,2015-05-01T08:10:00Z,PT5M
8,0.18,-118,185,431,0,73,1007.4,5.4,53,2015-05-01T08:15:00Z,PT5M
8,0.18,-120,206,445,0,72.4,1007.4,5.4,52,2015-05-01T08:20:00Z,PT5M
8,0.18,-121,279,475,0,71.7,1007.4,5.4,51,2015-05-01T08:25:00Z,PT5M
8,0.18,-122,364,509,0,71,1007.4,5.5,51,2015-05-01T08:30:00Z,PT5M
8,0.18,-124,455,543,0,70.4,1007.4,5.5,50,2015-05-01T08:35:00Z,PT5M
8,0.18,-125,107,435,0,69.7,1007.4,5.5,49,2015-05-01T08:40:00Z,PT5M
8,0.18,-126,0,323,0,69.1,1007.4,5.5,49,2015-05-01T08:45:00Z,PT5M
8,0.18,-128,0,224,0,68.5,1007.4,5.5,48,2015-05-01T08:50:00Z,PT5M
8,0.18,-129,0,261,0,67.8,1007.4,5.5,48,2015-05-01T08:55:00Z,PT5M
9,0.18,-131,0,316,0,67.2,1007.3,5.5,47,2015-05-01T09:00:00Z,PT5M
9,0.18,-132,0,376,0,66.6,1007.4,5.5,46,2015-05-01T09:05:00Z,PT5M
9,0.18,-134,0,344,0,66.1,1007.4,5.4,46,2015-05-01T09:10:00Z,PT5M
9,0.18,-135,0,302,0,65.6,1007.4,5.4,45,2015-05-01T09:15:00Z,PT5M
9,0.18,-137,0,261,0,65,1007.4,5.3,45,2015-05-01T09:20:00Z,PT5M
9,0.18,-138,0,257,0,64.5,1007.5,5.3,44,2015-05-01T09:25:00Z,PT5M
9,0.18,-140,0,257,0,64,1007.5,5.2,44,2015-05-01T09:30:00Z,PT5M
9,0.18,-141,0,256,0,63.5,1007.5,5.2,43,2015-05-01T09:35:00Z,PT5M
9,0.18,-143,0,238,0,63,1007.5,5.1,43,2015-05-01T09:40:00Z,PT5M
9,0.18,-145,0,217,0,62.5,1007.6,5.1,42,2015-05-01T09:45:00Z,PT5M
9,0.18,-146,0,197,0,62,1007.6,5,42,2015-05-01T09:50:00Z,PT5M
9,0.18,-148,0,201,0,61.5,1007.6,5,42,2015-05-01T09:55:00Z,PT5M
9,0.18,-150,0,207,0,61,1007.6,4.9,41,2015-05-01T10:00:00Z,PT5M
9,0.18,-152,0,213,0,60.6,1007.6,4.9,41,2015-05-01T10:05:00Z,PT5M
9,0.18,-153,0,226,0,60.2,1007.6,4.9,40,2015-05-01T10:10:00Z,PT5M
9,0.18,-155,0,240,0,59.9,1007.6,4.9,40,2015-05-01T10:15:00Z,PT5M
10,0.18,-157,0,254,0,59.5,1007.6,4.9,40,2015-05-01T10:20:00Z,PT5M
10,0.18,-159,0,244,0,59.2,1007.6,4.9,40,2015-05-01T10:25:00Z,PT5M
10,0.18,-161,0,233,0,58.9,1007.6,4.9,39,2015-05-01T10:30:00Z,PT5M
10,0.18,-162,0,221,0,58.5,1007.6,4.9,39,2015-05-01T10:35:00Z,PT5M
10,0.18,-164,0,225,0,58.2,1007.6,4.9,39,2015-05-01T10:40:00Z,PT5M
10,0.18,-166,0,230,0,57.8,1007.6,4.9,39,2015-05-01T10:45:00Z,PT5M
10,0.18,-168,0,236,0,57.5,1007.6,4.9,38,2015-05-01T10:50:00Z,PT5M
10,0.18,-170,0,247,0,57.2,1007.6,4.9,38,2015-05-01T10:55:00Z,PT5M
10,0.18,-172,0,258,0,56.9,1007.5,4.9,38,2015-05-01T11:00:00Z,PT5M
10,0.18,-174,0,269,0,56.6,1007.6,4.9,38,2015-05-01T11:05:00Z,PT5M
10,0.18,-176,0,263,0,56.5,1007.6,4.9,38,2015-05-01T11:10:00Z,PT5M
10,0.18,-178,0,255,0,56.4,1007.6,4.9,38,2015-05-01T11:15:00Z,PT5M
10,0.18,-180,0,247,0,56.3,1007.6,5,38,2015-05-01T11:20:00Z,PT5M
10,0.18,178,0,256,0,56.2,1007.6,5,38,2015-05-01T11:25:00Z,PT5M
10,0.18,176,0,266,0,56,1007.6,5,38,2015-05-01T11:30:00Z,PT5M
10,0.18,174,0,277,0,55.9,1007.7,5.1,38,2015-05-01T11:35:00Z,PT5M
10,0.18,172,0,285,0,55.8,1007.7,5.1,38,2015-05-01T11:40:00Z,PT5M
10,0.18,170,0,293,0,55.7,1007.7,5.1,38,2015-05-01T11:45:00Z,PT5M
10,0.18,168,0,301,0,55.6,1007.7,5.2,38,2015-05-01T11:50:00Z,PT5M
10,0.18,166,0,304,0,55.4,1007.7,5.2,39,2015-05-01T11:55:00Z,PT5M
11,0.18,165,0,306,0,55.3,1007.7,5.2,39,2015-05-01T12:00:00Z,PT5M
11,0.18,163,0,308,0,55.2,1007.7,5.2,39,2015-05-01T12:05:00Z,PT5M
11,0.18,161,0,317,0,55,1007.7,5.2,39,2015-05-01T12:10:00Z,PT5M
11,0.18,159,0,327,0,54.9,1007.6,5.2,39,2015-05-01T12:15:00Z,PT5M
11,0.18,157,0,337,0,54.7,1007.6,5.1,40,2015-05-01T12:20:00Z,PT5M
11,0.18,155,0,369,0,54.6,1007.6,5.1,40,2015-05-01T12:25:00Z,PT5M
11,0.18,153,0,405,0,54.4,1007.5,5,40,2015-05-01T12:30:00Z,PT5M
11,0.18,152,0,441,0,54.3,1007.5,5,41,2015-05-01T12:35:00Z,PT5M
11,0.18,150,0,416,0,54.1,1007.4,5,41,2015-05-01T12:40:00Z,PT5M
11,0.18,148,0,385,0,54,1007.4,4.9,42,2015-05-01T12:45:00Z,PT5M
11,0.18,146,0,355,0,53.8,1007.3,4.9,42,2015-05-01T12:50:00Z,PT5M
11,0.18,145,0,340,0,53.7,1007.3,4.9,42,2015-05-01T12:55:00Z,PT5M
11,0.18,143,0,326,0,53.5,1007.3,4.8,43,2015-05-01T13:00:00Z,PT5M
11,0.18,141,0,312,0,53.4,1007.2,4.8,43,2015-05-01T13:05:00Z,PT5M
11,0.18,140,0,328,0,53.2,1007.2,4.8,44,2015-05-01T13:10:00Z,PT5M
11,0.18,138,0,347,0,53.1,1007.2,4.7,44,2015-05-01T13:15:00Z,PT5M
11,0.18,137,0,367,0,52.9,1007.2,4.7,45,2015-05-01T13:20:00Z,PT5M
11,0.18,135,0,391,0,52.8,1007.2,4.7,45,2015-05-01T13:25:00Z,PT5M
11,0.18,134,0,415,0,52.7,1007.2,4.6,46,2015-05-01T13:30:00Z,PT5M
11,0.18,132,51,440,0,52.5,1007.2,4.6,46,2015-05-01T13:35:00Z,PT5M
11,0.18,131,0,389,0,52.4,1007.2,4.6,47,2015-05-01T13:40:00Z,PT5M
11,0.18,129,0,333,0,52.2,1007.2,4.5,48,2015-05-01T13:45:00Z,PT5M
12,0.18,128,0,282,0,52.1,1007.2,4.5,48,2015-05-01T13:50:00Z,PT5M
12,0.18,126,0,275,0,51.9,1007.2,4.5,49,2015-05-01T13:55:00Z,PT5M
12,0.18,125,0,273,0,51.8,1007.2,4.4,49,2015-05-01T14:00:00Z,PT5M
12,0.18,124,0,270,0,51.7,1007.2,4.4,50,2015-05-01T14:05:00Z,PT5M
12,0.18,122,0,255,0,51.6,1007.2,4.4,51,2015-05-01T14:10:00Z,PT5M
12,0.18,121,0,239,0,51.6,1007.2,4.3,51,2015-05-01T14:15:00Z,PT5M
12,0.18,120,0,223,0,51.5,1007.2,4.3,52,2015-05-01T14:20:00Z,PT5M
12,0.18,118,0,280,0,51.5,1007.2,4.3,53,2015-05-01T14:25:00Z,PT5M
12,0.18,117,0,350,0,51.4,1007.2,4.3,53,2015-05-01T14:30:00Z,PT5M
12,0.18,116,213,426,0,51.4,1007.2,4.2,54,2015-05-01T14:35:00Z,PT5M
12,0.18,115,316,449,0,51.3,1007.2,4.2,55,2015-05-01T14:40:00Z,PT5M
12,0.18,113,407,465,0,51.2,1007.2,4.2,55,2015-05-01T14:45:00Z,PT5M
12,0.18,112,506,481,0,51.2,1007.2,4.2,56,2015-05-01T14:50:00Z,PT5M
12,0.18,111,408,447,0,51.1,1007.2,4.1,57,2015-05-01T14:55:00Z,PT5M
12,0.18,110,299,410,0,51.1,1007.2,4.1,57,2015-05-01T15:00:00Z,PT5M
12,0.18,109,202,375,0,51,1007.2,4.1,58,2015-05-01T15:05:00Z,PT5M
12,0.18,108,130,346,0,51.1,1007.2,4.1,59,2015-05-01T15:10:00Z,PT5M
12,0.18,107,67,319,0,51.1,1007.1,4,60,2015-05-01T15:15:00Z,PT5M
12,0.18,105,11,294,0,51.1,1007.1,4,60,2015-05-01T15:20:00Z,PT5M
12,0.18,104,82,308,0,51.2,1007.1,4,61,2015-05-01T15:25:00Z,PT5M
12,0.18,103,181,327,0,51.2,1007,4,62,2015-05-01T15:30:00Z,PT5M
12,0.18,102,294,346,0,51.2,1007,3.9,62,2015-05-01T15:35:00Z,PT5M
12,0.18,101,242,324,0,51.3,1006.9,3.9,63,2015-05-01T15:40:00Z,PT5M
12,0.18,100,177,300,0,51.3,1006.9,3.9,64,2015-05-01T15:45:00Z,PT5M
12,0.18,99,117,277,0,51.3,1006.8,3.9,65,2015-05-01T15:50:00Z,PT5M
12,0.18,98,131,272,0,51.3,1006.8,3.9,65,2015-05-01T15:55:00Z,PT5M
12,0.18,97,151,268,0,51.4,1006.8,3.8,66,2015-05-01T16:00:00Z,PT5M
12,0.18,96,170,263,0,51.5,1006.7,3.8,67,2015-05-01T16:05:00Z,PT5M
12,0.18,95,127,245,0,51.6,1006.8,3.8,68,2015-05-01T16:10:00Z,PT5M
12,0.18,94,83,227,0,51.8,1006.8,3.8,68,2015-05-01T16:15:00Z,PT5M
12,0.18,93,43,209,0,51.9,1006.8,3.7,69,2015-05-01T16:20:00Z,PT5M
12,0.18,92,62,205,0,52.1,1006.8,3.7,70,2015-05-01T16:25:00Z,PT5M
12,0.18,91,87,202,0,52.2,1006.8,3.7,71,2015-05-01T16:30:00Z,PT5M
12,0.18,90,110,198,0,52.4,1006.8,3.7,72,2015-05-01T16:35:00Z,PT5M
12,0.18,89,121,191,0,52.5,1006.9,3.7,72,2015-05-01T16:40:00Z,PT5M
12,0.18,88,129,183,0,52.6,1006.9,3.6,73,2015-05-01T16:45:00Z,PT5M
12,0.18,87,136,175,0,52.8,1006.9,3.6,74,2015-05-01T16:50:00Z,PT5M
11,0.18,86,97,161,0,52.9,1006.9,3.6,75,2015-05-01T16:55:00Z,PT5M
11,0.18,85,60,146,0,53.1,1006.9,3.6,75,2015-05-01T17:00:00Z,PT5M
11,0.18,84,28,133,0,53.3,1006.9,3.5,76,2015-05-01T17:05:00Z,PT5M
11,0.18,83,0,115,0,53.5,1006.9,3.5,77,2015-05-01T17:10:00Z,PT5M
11,0.18,82,0,98,0,53.7,1006.9,3.5,78,2015-05-01T17:15:00Z,PT5M
11,0.18,81,0,82,0,53.9,1006.9,3.5,78,2015-05-01T17:20:00Z,PT5M
11,0.18,80,0,77,0,54.1,1006.9,3.5,79,2015-05-01T17:25:00Z,PT5M
11,0.18,79,0,74,0,54.4,1006.9,3.5,80,2015-05-01T17:30:00Z,PT5M
11,0.18,78,0,70,0,54.6,1006.9,3.5,81,2015-05-01T17:35:00Z,PT5M
11,0.18,77,0,66,0,54.8,1006.9,3.5,81,2015-05-01T17:40:00Z,PT5M
11,0.18,76,0,62,0,55,1006.9,3.5,82,2015-05-01T17:45:00Z,PT5M
11,0.18,75,0,58,0,55.2,1006.9,3.5,83,2015-05-01T17:50:00Z,PT5M
11,0.18,74,40,57,0,55.4,1006.9,3.5,83,2015-05-01T17:55:00Z,PT5M
11,0.18,73,141,56,0,55.7,1006.9,3.5,84,2015-05-01T18:00:00Z,PT5M
11,0.18,72,255,52,0,56.2,1006.9,3.5,85,2015-05-01T18:05:00Z,PT5M
11,0.18,71,246,45,0,57,1007,3.5,86,2015-05-01T18:10:00Z,PT5M
11,0.18,70,178,36,0,57.9,1007,3.5,86,2015-05-01T18:15:00Z,PT5M
10,0.18,69,119,27,0,58.7,1007,3.5,87,2015-05-01T18:20:00Z,PT5M
10,0.18,68,71,19,0,59.6,1007,3.5,88,2015-05-01T18:25:00Z,PT5M
10,0.18,67,35,12,0,60.5,1007,3.6,88,2015-05-01T18:30:00Z,PT5M
10,0.18,66,12,6,0,61.4,1007,3.6,89,2015-05-01T18:35:00Z,PT5M
10,0.18,65,1,1,0,62.3,1007,3.6,90,2015-05-01T18:40:00Z,PT5M
10,0.18,64,0,0,0,63.2,1007,3.6,91,2015-05-01T18:45:00Z,PT5M
10,0.18,63,0,0,0,64.1,1007,3.7,91,2015-05-01T18:50:00Z,PT5M
9,0.18,62,0,0,0,65.1,1007,3.7,92,2015-05-01T18:55:00Z,PT5M
9,0.18,61,0,0,0,66.1,1007,3.7,93,2015-05-01T19:00:00Z,PT5M
9,0.18,60,0,0,0,66.8,1007.1,3.8,93,2015-05-01T19:05:00Z,PT5M
9,0.18,59,0,0,0,67.3,1007.1,3.8,94,2015-05-01T19:10:00Z,PT5M
9,0.18,58,0,0,0,67.9,1007.1,3.9,95,2015-05-01T19:15:00Z,PT5M
9,0.18,57,0,0,0,68.4,1007.2,3.9,95,2015-05-01T19:20:00Z,PT5M
9,0.18,56,0,0,0,69,1007.2,4,96,2015-05-01T19:25:00Z,PT5M
8,0.18,55,0,0,0,69.5,1007.2,4,96,2015-05-01T19:30:00Z,PT5M
8,0.18,54,0,0,0,70,1007.3,4.1,97,2015-05-01T19:35:00Z,PT5M
8,0.18,53,0,0,0,70.6,1007.3,4.1,98,2015-05-01T19:40:00Z,PT5M
8,0.18,52,0,0,0,71.2,1007.3,4.2,98,2015-05-01T19:45:00Z,PT5M
8,0.18,51,0,0,0,71.7,1007.4,4.2,99,2015-05-01T19:50:00Z,PT5M
8,0.18,50,0,0,0,72.3,1007.4,4.3,99,2015-05-01T19:55:00Z,PT5M
8,0.18,49,0,0,0,72.9,1007.4,4.4,100,2015-05-01T20:00:00Z,PT5M
8,0.18,48,0,0,0,73.4,1007.5,4.4,101,2015-05-01T20:05:00Z,PT5M
7,0.18,47,0,0,0,73.9,1007.5,4.5,101,2015-05-01T20:10:00Z,PT5M
7,0.18,46,0,0,0,74.4,1007.5,4.5,102,2015-05-01T20:15:00Z,PT5M
7,0.18,44,0,0,0,74.9,1007.6,4.6,102,2015-05-01T20:20:00Z,PT5M
7,0.18,43,0,0,0,75.4,1007.6,4.6,103,2015-05-01T20:25:00Z,PT5M
7,0.18,42,0,0,0,76,1007.6,4.7,103,2015-05-01T20:30:00Z,PT5M
7,0.18,41,0,0,0,76.5,1007.7,4.7,104,2015-05-01T20:35:00Z,PT5M
7,0.18,40,0,0,0,77,1007.7,4.8,104,2015-05-01T20:40:00Z,PT5M
7,0.18,39,0,0,0,77.5,1007.7,4.8,105,2015-05-01T20:45:00Z,PT5M
7,0.18,38,0,0,0,78.1,1007.8,4.9,105,2015-05-01T20:50:00Z,PT5M
6,0.18,36,0,0,0,78.6,1007.8,4.9,106,2015-05-01T20:55:00Z,PT5M
6,0.18,35,0,0,0,79.1,1007.8,5,106,2015-05-01T21:00:00Z,PT5M
6,0.18,34,0,0,0,79.6,1007.9,5,107,2015-05-01T21:05:00Z,PT5M
6,0.18,33,0,0,0,79.9,1007.9,5,107,2015-05-01T21:10:00Z,PT5M
6,0.18,32,0,0,0,80.2,1008,5,107,2015-05-01T21:15:00Z,PT5M
6,0.18,31,0,0,0,80.5,1008.1,5.1,108,2015-05-01T21:20:00Z,PT5M
6,0.18,29,0,0,0,80.8,1008.1,5.1,108,2015-05-01T21:25:00Z,PT5M
6,0.18,28,0,0,0,81.2,1008.2,5.1,108,2015-05-01T21:30:00Z,PT5M
6,0.18,27,0,0,0,81.5,1008.2,5.1,109,2015-05-01T21:35:00Z,PT5M
6,0.18,26,0,0,0,81.8,1008.3,5.1,109,2015-05-01T21:40:00Z,PT5M
5,0.18,24,0,0,0,82.1,1008.3,5.1,110,2015-05-01T21:45:00Z,PT5M
5,0.18,23,0,0,0,82.5,1008.4,5.2,110,2015-05-01T21:50:00Z,PT5M
5,0.18,22,0,0,0,82.8,1008.5,5.2,110,2015-05-01T21:55:00Z,PT5M
5,0.18,21,0,0,0,83.1,1008.5,5.2,110,2015-05-01T22:00:00Z,PT5M
5,0.18,19,0,0,0,83.5,1008.6,5.2,111,2015-05-01T22:05:00Z,PT5M
5,0.18,18,0,0,0,83.9,1008.6,5.2,111,2015-05-01T22:10:00Z,PT5M
5,0.18,17,0,0,0,84.3,1008.6,5.2,111,2015-05-01T22:15:00Z,PT5M
5,0.18,16,0,0,0,84.6,1008.7,5.1,111,2015-05-01T22:20:00Z,PT5M
5,0.18,14,0,0,0,85,1008.7,5.1,112,2015-05-01T22:25:00Z,PT5M
5,0.18,13,0,0,0,85.4,1008.7,5.1,112,2015-05-01T22:30:00Z,PT5M
5,0.18,12,0,0,0,85.8,1008.8,5.1,112,2015-05-01T22:35:00Z,PT5M
4,0.18,10,0,0,0,86.2,1008.8,5.1,112,2015-05-01T22:40:00Z,PT5M
4,0.18,9,0,0,0,86.6,1008.8,5,112,2015-05-01T22:45:00Z,PT5M
4,0.18,8,0,0,0,87,1008.9,5,112,2015-05-01T22:50:00Z,PT5M
4,0.18,7,0,0,0,87.4,1008.9,5,112,2015-05-01T22:55:00Z,PT5M
4,0.18,5,0,0,0,87.8,1008.9,5,112,2015-05-01T23:00:00Z,PT5M
4,0.18,4,0,0,0,88.2,1009,5,112,2015-05-01T23:05:00Z,PT5M
4,0.18,3,0,0,0,88.5,1009,4.9,113,2015-05-01T23:10:00Z,PT5M
4,0.18,1,0,0,0,88.8,1009,4.9,113,2015-05-01T23:15:00Z,PT5M
4,0.18,0,0,0,0,89.1,1009,4.8,113,2015-05-01T23:20:00Z,PT5M
4,0.18,-1,0,0,0,89.4,1009,4.8,113,2015-05-01T23:25:00Z,PT5M
4,0.18,-3,0,0,0,89.7,1009,4.8,113,2015-05-01T23:30:00Z,PT5M
3,0.18,-4,0,0,0,90.1,1009,4.7,112,2015-05-01T23:35:00Z,PT5M
3,0.18,-5,0,0,0,90.4,1009,4.7,112,2015-05-01T23:40:00Z,PT5M
