air_temp,albedo,azimuth,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,wind_speed_100m,zenith,period_end,period
9,0.17,-45,1.3,8.2,0,0,0,0,17.2,0,92.8,1011.1,8.4,122,2019-10-03T03:45:00+02:00,PT15M
9,0.17,-49,0,8.1,0,0,0,0,17,0,92.8,1011.1,8.2,120,2019-10-03T04:00:00+02:00,PT15M
9,0.17,-53,0,8.1,0,0,0,0,16.7,0,93,1011.2,8.1,119,2019-10-03T04:15:00+02:00,PT15M
9,0.17,-56,8.1,8.1,0,0,0,0,16.5,0,93.3,1011.3,8,117,2019-10-03T04:30:00+02:00,PT15M
9,0.17,-60,16,8.1,0,0,0,0,16.3,0,93.6,1011.4,7.8,115,2019-10-03T04:45:00+02:00,PT15M
9,0.17,-63,1.3,8.1,0,0,0,0,16.1,0,93.9,1011.4,7.7,113,2019-10-03T05:00:00+02:00,PT15M
9,0.17,-67,0,8.1,0,0,0,0,16,0,94.2,1011.5,7.6,111,2019-10-03T05:15:00+02:00,PT15M
9,0.17,-70,0,8.1,0,0,0,0,15.8,0,94.3,1011.6,7.5,109,2019-10-03T05:30:00+02:00,PT15M
9,0.17,-73,0,8.1,0,0,0,0,15.7,0,94.5,1011.7,7.3,106,2019-10-03T05:45:00+02:00,PT15M
9,0.17,-76,0,8.1,0,0,0,0,15.5,0,94.6,1011.7,7.2,104,2019-10-03T06:00:00+02:00,PT15M
9,0.17,-80,0,8.1,0,0,0,0,15.4,0,94.7,1011.8,7.1,102,2019-10-03T06:15:00+02:00,PT15M
9,0.17,-83,0,8.1,0,0,0,0,15.3,0,94.7,1012,7,100,2019-10-03T06:30:00+02:00,PT15M
9,0.17,-86,0,8.1,0,0,0,0,15.3,0,94.7,1012.1,7,98,2019-10-03T06:45:00+02:00,PT15M
9,0.17,-89,0,8.1,0,0,0,0,15.2,0,94.7,1012.2,6.9,95,2019-10-03T07:00:00+02:00,PT15M
9,0.17,-92,0,8.1,0,0,0,0,15.2,0,94.8,1012.4,6.8,93,2019-10-03T07:15:00+02:00,PT15M
9,0.17,-95,0,8.1,0,0,0,0,15.3,0,95,1012.5,6.8,91,2019-10-03T07:30:00+02:00,PT15M
9,0.17,-98,0,8.1,9,39,13,14,15.3,0,95.1,1012.7,6.7,88,2019-10-03T07:45:00+02:00,PT15M
9,0.17,-101,8.1,8.1,26,101,34,41,15.3,0,95.3,1012.9,6.7,86,2019-10-03T08:00:00+02:00,PT15M
9,0.17,-104,23.9,8.1,49,32,52,54,15.3,0,95,1013.1,6.6,84,2019-10-03T08:15:00+02:00,PT15M
9,0.17,-107,32.9,8.1,68,2,68,66,15.4,0,94.4,1013.2,6.4,82,2019-10-03T08:30:00+02:00,PT15M
9,0.17,-110,38.4,8.2,85,0,85,82,15.4,0,93.8,1013.4,6.3,80,2019-10-03T08:45:00+02:00,PT15M
9,0.17,-113,35,8.2,112,3,113,109,15.4,0,93.1,1013.6,6.2,78,2019-10-03T09:00:00+02:00,PT15M
9,0.17,-116,37.3,8.2,131,1,132,127,15.4,0.1,92,1013.7,6.1,75,2019-10-03T09:15:00+02:00,PT15M
10,0.17,-119,36.5,8.2,153,12,156,153,15.5,0.1,90.3,1013.8,6.1,73,2019-10-03T09:30:00+02:00,PT15M
10,0.17,-123,42.1,8.2,163,0,163,157,15.5,0.1,88.7,1013.8,6.1,71,2019-10-03T09:45:00+02:00,PT15M
10,0.17,-126,45.4,8.2,172,0,172,166,15.6,0.1,87,1013.9,6.1,70,2019-10-03T10:00:00+02:00,PT15M
11,0.17,-130,46.7,8.1,185,0,185,179,15.7,0.1,85.2,1013.9,6,68,2019-10-03T10:15:00+02:00,PT15M
11,0.17,-133,48.7,8,194,0,194,187,15.7,0.1,83.3,1014.1,5.8,66,2019-10-03T10:30:00+02:00,PT15M
11,0.17,-137,53.5,7.9,189,0,189,183,15.8,0.1,81.3,1014.2,5.6,65,2019-10-03T10:45:00+02:00,PT15M
11,0.17,-141,52,7.8,208,0,208,201,15.8,0.1,79.4,1014.3,5.4,63,2019-10-03T11:00:00+02:00,PT15M
12,0.17,-145,53,7.7,214,0,214,207,15.9,0.1,77.7,1014.4,5.3,62,2019-10-03T11:15:00+02:00,PT15M
12,0.17,-149,61.1,7.7,186,0,186,179,16.1,0.1,76,1014.4,5.1,60,2019-10-03T11:30:00+02:00,PT15M
12,0.17,-153,60.3,7.6,197,0,197,190,16.2,0.1,74.4,1014.4,5,59,2019-10-03T11:45:00+02:00,PT15M
12,0.17,-157,61.8,7.6,195,0,195,189,16.4,0.1,72.8,1014.5,4.9,58,2019-10-03T12:00:00+02:00,PT15M
13,0.17,-162,58.2,7.6,219,0,219,212,16.4,0.1,72,1014.5,4.8,58,2019-10-03T12:15:00+02:00,PT15M
13,0.17,-166,59,7.6,219,0,219,212,16.4,0.1,71.9,1014.4,4.8,57,2019-10-03T12:30:00+02:00,PT15M
13,0.17,-170,63.4,7.7,199,0,199,192,16.4,0.1,71.8,1014.4,4.7,56,2019-10-03T12:45:00+02:00,PT15M
13,0.17,-175,66.5,7.7,183,0,183,177,16.4,0.1,71.7,1014.3,4.7,56,2019-10-03T13:00:00+02:00,PT15M
13,0.17,-179,68.9,7.8,171,0,171,165,16.4,0.2,71.5,1014.3,4.7,56,2019-10-03T13:15:00+02:00,PT15M
13,0.17,176,58.9,7.8,225,0,225,218,16.4,0.2,71.3,1014.3,4.7,56,2019-10-03T13:30:00+02:00,PT15M
13,0.17,172,68.1,8,173,0,173,167,16.4,0.2,71.1,1014.3,4.8,56,2019-10-03T13:45:00+02:00,PT15M
13,0.17,167,67.3,8,175,0,175,169,16.4,0.2,70.9,1014.4,4.8,57,2019-10-03T14:00:00+02:00,PT15M
13,0.17,163,76.3,8.1,124,0,124,120,16.5,0.4,70.7,1014.4,4.8,57,2019-10-03T14:15:00+02:00,PT15M
13,0.17,158,80.7,8,98,0,98,95,16.5,0.4,70.6,1014.4,4.7,58,2019-10-03T14:30:00+02:00,PT15M
13,0.17,154,79.9,8,99,0,99,95,16.5,0.4,70.4,1014.4,4.6,59,2019-10-03T14:45:00+02:00,PT15M
13,0.17,150,77.9,7.9,104,0,104,101,16.5,0.4,70.3,1014.4,4.6,60,2019-10-03T15:00:00+02:00,PT15M
13,0.17,146,65.4,7.9,156,0,156,151,16.5,0.4,70.3,1014.4,4.5,61,2019-10-03T15:15:00+02:00,PT15M
13,0.17,142,49.9,7.9,215,0,215,207,16.5,0.4,70.4,1014.3,4.3,63,2019-10-03T15:30:00+02:00,PT15M
13,0.17,138,35.3,7.9,245,37,261,265,16.5,0.4,70.5,1014.3,4.1,64,2019-10-03T15:45:00+02:00,PT15M
13,0.17,134,31.9,7.9,223,78,255,272,16.5,0.4,70.7,1014.2,3.9,66,2019-10-03T16:00:00+02:00,PT15M
13,0.17,131,36.3,8,204,42,220,226,16.5,0.6,71.1,1014.2,3.8,67,2019-10-03T16:15:00+02:00,PT15M
13,0.17,127,49.7,8.1,157,0,157,152,16.5,0.6,72,1014.1,3.7,69,2019-10-03T16:30:00+02:00,PT15M
13,0.17,124,45.9,8.2,151,0,151,146,16.4,0.6,72.8,1014.1,3.6,71,2019-10-03T16:45:00+02:00,PT15M
13,0.17,120,44.7,8.2,136,0,136,131,16.4,0.6,73.7,1014.1,3.5,73,2019-10-03T17:00:00+02:00,PT15M
13,0.17,117,46.6,8.4,112,0,112,108,16.2,0.1,74.8,1014.1,3.3,75,2019-10-03T17:15:00+02:00,PT15M
13,0.17,114,38.8,8.5,106,0,106,102,16,0.1,76.2,1014,3,77,2019-10-03T17:30:00+02:00,PT15M
13,0.17,111,23,8.7,90,87,107,118,15.7,0.1,77.6,1014,2.8,79,2019-10-03T17:45:00+02:00,PT15M
12,0.17,108,15.6,8.8,66,144,87,105,15.4,0.1,79,1013.9,2.5,81,2019-10-03T18:00:00+02:00,PT15M
12,0.17,105,15.9,8.8,46,117,60,73,15.4,0.1,80.6,1013.9,2.3,83,2019-10-03T18:15:00+02:00,PT15M
12,0.17,102,29.6,8.8,28,0,28,27,15.5,0.1,82.3,1014,2.2,86,2019-10-03T18:30:00+02:00,PT15M
11,0.17,99,1.6,8.6,13,27,16,16,15.6,0.1,84.1,1014,2.2,88,2019-10-03T18:45:00+02:00,PT15M
11,0.17,96,0,8.5,1,1,1,1,15.7,0.1,85.9,1014.1,2.2,90,2019-10-03T19:00:00+02:00,PT15M
11,0.17,93,0,8.5,0,0,0,0,15.8,0.1,87.7,1014.1,2.4,92,2019-10-03T19:15:00+02:00,PT15M
10,0.17,90,0,8.6,0,0,0,0,15.8,0.1,89.3,1014.1,2.5,95,2019-10-03T19:30:00+02:00,PT15M
10,0.17,87,0,8.6,0,0,0,0,15.9,0.1,90.9,1014.1,2.6,97,2019-10-03T19:45:00+02:00,PT15M
10,0.17,84,0,8.7,0,0,0,0,16,0.1,92.6,1014.1,2.7,99,2019-10-03T20:00:00+02:00,PT15M
10,0.17,81,0,8.6,0,0,0,0,16,0,93.5,1014.1,2.7,102,2019-10-03T20:15:00+02:00,PT15M
10,0.17,77,0,8.5,0,0,0,0,16.1,0,93.5,1014.2,2.6,104,2019-10-03T20:30:00+02:00,PT15M
10,0.17,74,0,8.5,0,0,0,0,16.1,0,93.5,1014.3,2.6,106,2019-10-03T20:45:00+02:00,PT15M
9,0.17,71,0,8.4,0,0,0,0,16.1,0,93.5,1014.3,2.6,108,2019-10-03T21:00:00+02:00,PT15M
9,0.17,68,0,8.3,0,0,0,0,16.2,0,93.6,1014.4,2.5,110,2019-10-03T21:15:00+02:00,PT15M
9,0.17,65,0,8.3,0,0,0,0,16.2,0,93.9,1014.3,2.5,112,2019-10-03T21:30:00+02:00,PT15M
9,0.17,61,0,8.3,0,0,0,0,16.3,0,94.3,1014.3,2.4,114,2019-10-03T21:45:00+02:00,PT15M
9,0.17,58,0,8.3,0,0,0,0,16.3,0,94.6,1014.2,2.5,116,2019-10-03T22:00:00+02:00,PT15M
9,0.17,54,0,8.3,0,0,0,0,16.3,0,94.9,1014.1,2.5,118,2019-10-03T22:15:00+02:00,PT15M
9,0.17,50,0,8.2,0,0,0,0,16.2,0,95.2,1014,2.5,120,2019-10-03T22:30:00+02:00,PT15M
9,0.17,46,0,8.1,0,0,0,0,16.1,0,95.5,1013.9,2.6,122,2019-10-03T22:45:00+02:00,PT15M
9,0.17,42,11,8,0,0,0,0,16,0,95.9,1013.7,2.7,123,2019-10-03T23:00:00+02:00,PT15M
9,0.17,38,29.7,7.9,0,0,0,0,16,0,96.2,1013.6,2.9,125,2019-10-03T23:15:00+02:00,PT15M
8,0.17,34,29,7.8,0,0,0,0,16.2,0,96.5,1013.6,3.2,126,2019-10-03T23:30:00+02:00,PT15M
8,0.17,29,29,7.7,0,0,0,0,16.4,0,96.8,1013.5,3.5,127,2019-10-03T23:45:00+02:00,PT15M
8,0.17,25,29,7.6,0,0,0,0,16.6,0,97.1,1013.4,3.9,128,2019-10-04T00:00:00+02:00,PT15M
8,0.17,20,29,7.5,0,0,0,0,16.7,0.1,97.2,1013.3,4,129,2019-10-04T00:15:00+02:00,PT15M
8,0.17,15,29,7.6,0,0,0,0,16.8,0.1,97.1,1013.2,4.1,130,2019-10-04T00:30:00+02:00,PT15M
8,0.17,11,29,7.6,0,0,0,0,16.9,0.1,96.9,1013.1,4.2,131,2019-10-04T00:45:00+02:00,PT15M
8,0.17,6,29,7.7,0,0,0,0,17,0.1,96.7,1013,4.2,131,2019-10-04T01:00:00+02:00,PT15M
8,0.17,1,29,7.7,0,0,0,0,17.1,0.1,96.6,1013,4.3,131,2019-10-04T01:15:00+02:00,PT15M
8,0.17,-4,29,7.6,0,0,0,0,17.2,0.1,96.4,1013,4.4,131,2019-10-04T01:30:00+02:00,PT15M
8,0.17,-9,29,7.6,0,0,0,0,17.2,0.1,96.2,1013,4.4,131,2019-10-04T01:45:00+02:00,PT15M
8,0.17,-14,36.8,7.5,0,0,0,0,17.3,0.1,96.1,1013.1,4.5,130,2019-10-04T02:00:00+02:00,PT15M
8,0.14,-19,51.3,7.5,0,0,0,0,17.3,0.1,96.2,1013,4.5,130,2019-10-04T02:15:00+02:00,PT15M
8,0.14,-24,50.2,7.5,0,0,0,0,17.3,0.1,96.5,1012.9,4.5,129,2019-10-04T02:30:00+02:00,PT15M
8,0.14,-28,54.4,7.5,0,0,0,0,17.2,0.1,96.8,1012.8,4.5,128,2019-10-04T02:45:00+02:00,PT15M
8,0.14,-33,52.4,7.5,0,0,0,0,17.2,0.1,97.1,1012.6,4.5,127,2019-10-04T03:00:00+02:00,PT15M
8,0.14,-37,46.4,7.5,0,0,0,0,17.2,0,97.3,1012.5,4.5,125,2019-10-04T03:15:00+02:00,PT15M
8,0.14,-41,46.8,7.6,0,0,0,0,17.2,0,97.3,1012.3,4.5,124,2019-10-04T03:30:00+02:00,PT15M
8,0.14,-45,42.9,7.6,0,0,0,0,17.2,0,97.3,1012.2,4.4,122,2019-10-04T03:45:00+02:00,PT15M
8,0.14,-49,37.1,7.7,0,0,0,0,17.2,0,97.3,1012,4.4,121,2019-10-04T04:00:00+02:00,PT15M
8,0.14,-53,41.6,7.8,0,0,0,0,17.2,0,97.5,1011.8,4.4,119,2019-10-04T04:15:00+02:00,PT15M
8,0.14,-57,47.4,7.8,0,0,0,0,17.2,0,97.8,1011.6,4.3,117,2019-10-04T04:30:00+02:00,PT15M
8,0.14,-60,52.1,8,0,0,0,0,17.2,0,98.1,1011.3,4.3,115,2019-10-04T04:45:00+02:00,PT15M
8,0.14,-64,54.5,8,0,0,0,0,17.2,0,98.5,1011,4.3,113,2019-10-04T05:00:00+02:00,PT15M
8,0.14,-67,52.7,8.1,0,0,0,0,17.2,0,98.4,1010.8,4.3,111,2019-10-04T05:15:00+02:00,PT15M
8,0.14,-70,47,8.1,0,0,0,0,17.3,0,97.9,1010.8,4.3,109,2019-10-04T05:30:00+02:00,PT15M
9,0.14,-74,34.3,8.1,0,0,0,0,17.4,0,97.4,1010.7,4.3,107,2019-10-04T05:45:00+02:00,PT15M
9,0.14,-77,31.3,8.1,0,0,0,0,17.5,0,96.9,1010.7,4.4,104,2019-10-04T06:00:00+02:00,PT15M
9,0.14,-80,31.8,8.2,0,0,0,0,17.6,0.1,96.7,1010.6,4.4,102,2019-10-04T06:15:00+02:00,PT15M
9,0.14,-83,29.5,8.2,0,0,0,0,17.6,0.1,96.7,1010.5,4.3,100,2019-10-04T06:30:00+02:00,PT15M
9,0.14,-86,35.7,8.4,0,0,0,0,17.6,0.1,96.7,1010.3,4.3,98,2019-10-04T06:45:00+02:00,PT15M
9,0.14,-89,46.6,8.5,0,0,0,0,17.7,0.1,96.7,1010.2,4.3,95,2019-10-04T07:00:00+02:00,PT15M
9,0.14,-92,42.5,8.5,0,0,0,0,17.8,0,96.6,1010.1,4.4,93,2019-10-04T07:15:00+02:00,PT15M
9,0.14,-95,35.8,8.5,0,0,0,0,18,0,96.4,1009.9,4.6,91,2019-10-04T07:30:00+02:00,PT15M
9,0.14,-98,42.7,8.4,5,0,5,5,18.2,0,96.3,1009.8,4.8,89,2019-10-04T07:45:00+02:00,PT15M
9,0.14,-101,54.8,8.4,13,0,13,13,18.5,0,96.1,1009.6,5,86,2019-10-04T08:00:00+02:00,PT15M
9,0.14,-104,64.6,8.4,19,0,19,19,18.7,0.2,95.9,1009.5,5.1,84,2019-10-04T08:15:00+02:00,PT15M
9,0.14,-107,73.7,8.4,22,0,22,21,18.9,0.2,95.8,1009.3,5.1,82,2019-10-04T08:30:00+02:00,PT15M
9,0.14,-110,76.3,8.5,28,0,28,27,19.2,0.2,95.6,1009.2,5.1,80,2019-10-04T08:45:00+02:00,PT15M
9,0.14,-113,71.8,8.5,42,0,42,41,19.4,0.2,95.5,1009,5.1,78,2019-10-04T09:00:00+02:00,PT15M
9,0.14,-116,73.3,8.5,49,0,49,48,19.5,0.2,95.2,1008.9,5.2,76,2019-10-04T09:15:00+02:00,PT15M
9,0.14,-120,69.5,8.6,67,0,67,64,19.6,0.2,94.9,1008.8,5.3,74,2019-10-04T09:30:00+02:00,PT15M
10,0.14,-123,65.3,8.6,88,0,88,85,19.6,0.2,94.6,1008.6,5.4,72,2019-10-04T09:45:00+02:00,PT15M
10,0.14,-126,65.6,8.7,98,0,98,95,19.7,0.2,94.3,1008.5,5.5,70,2019-10-04T10:00:00+02:00,PT15M
10,0.14,-130,68.3,8.7,100,0,100,97,19.7,0.2,93.8,1008.4,5.5,68,2019-10-04T10:15:00+02:00,PT15M
10,0.14,-134,69.4,8.7,106,0,106,103,19.6,0.2,93.2,1008.3,5.4,66,2019-10-04T10:30:00+02:00,PT15M
10,0.14,-137,74.5,8.7,96,0,96,92,19.6,0.2,92.6,1008.2,5.4,65,2019-10-04T10:45:00+02:00,PT15M
10,0.14,-141,76.5,8.7,95,0,95,91,19.5,0.2,91.9,1008.1,5.3,63,2019-10-04T11:00:00+02:00,PT15M
10,0.14,-145,68,8.7,137,0,137,132,19.5,0.2,91.5,1008,5.3,62,2019-10-04T11:15:00+02:00,PT15M
10,0.14,-149,61.7,8.8,172,0,172,167,19.4,0.2,91.2,1007.8,5.3,61,2019-10-04T11:30:00+02:00,PT15M
10,0.14,-153,59.4,8.8,191,0,191,184,19.4,0.2,90.9,1007.6,5.3,60,2019-10-04T11:45:00+02:00,PT15M
10,0.14,-157,59.5,8.9,197,0,197,190,19.3,0.2,90.6,1007.4,5.3,59,2019-10-04T12:00:00+02:00,PT15M
10,0.14,-162,65.6,8.9,172,0,172,166,19.3,0.2,90.2,1007.2,5.3,58,2019-10-04T12:15:00+02:00,PT15M
11,0.14,-166,70.1,8.9,153,0,153,148,19.2,0.2,89.7,1007,5.3,57,2019-10-04T12:30:00+02:00,PT15M
11,0.14,-171,67.6,8.8,169,0,169,163,19.1,0.2,89.3,1006.7,5.2,57,2019-10-04T12:45:00+02:00,PT15M
11,0.14,-175,66.5,8.8,177,0,177,171,19,0.2,88.9,1006.5,5.2,57,2019-10-04T13:00:00+02:00,PT15M
11,0.14,-179,66.2,8.8,179,0,179,173,19.1,0.2,88.3,1006.3,5.2,56,2019-10-04T13:15:00+02:00,PT15M
11,0.14,176,64.8,8.7,187,0,187,180,19.2,0.2,87.5,1006.1,5.3,57,2019-10-04T13:30:00+02:00,PT15M
11,0.14,172,65.9,8.6,180,0,180,174,19.3,0.2,86.8,1005.9,5.3,57,2019-10-04T13:45:00+02:00,PT15M
11,0.14,167,66.2,8.5,176,0,176,170,19.4,0.2,86.1,1005.7,5.4,57,2019-10-04T14:00:00+02:00,PT15M
11,0.14,163,71.2,8.4,147,0,147,142,19.7,0.3,85.6,1005.6,5.5,58,2019-10-04T14:15:00+02:00,PT15M
11,0.14,158,74.6,8.4,126,0,126,122,20,0.3,85.3,1005.4,5.6,59,2019-10-04T14:30:00+02:00,PT15M
11,0.14,154,67.8,8.2,155,0,155,149,20.3,0.3,85,1005.3,5.7,59,2019-10-04T14:45:00+02:00,PT15M
11,0.14,150,68.5,8.2,145,0,145,140,20.6,0.3,84.7,1005.1,5.8,61,2019-10-04T15:00:00+02:00,PT15M
11,0.14,146,73.7,8,116,0,116,112,20.9,0.6,84.4,1005,5.9,62,2019-10-04T15:15:00+02:00,PT15M
11,0.14,142,74.2,7.9,107,0,107,104,21.2,0.6,84.1,1004.8,6,63,2019-10-04T15:30:00+02:00,PT15M
10,0.14,138,72.1,7.7,109,0,109,105,21.4,0.6,83.8,1004.7,6.1,65,2019-10-04T15:45:00+02:00,PT15M
10,0.14,135,72.5,7.6,99,0,99,96,21.7,0.6,83.5,1004.6,6.2,66,2019-10-04T16:00:00+02:00,PT15M
10,0.14,131,73.6,7.6,87,0,87,84,21.9,0.7,84.2,1004.5,6.2,68,2019-10-04T16:15:00+02:00,PT15M
10,0.14,127,68.1,7.7,95,0,95,92,22,0.7,85.9,1004.3,6.2,70,2019-10-04T16:30:00+02:00,PT15M
10,0.14,124,62.3,7.9,99,0,99,96,22,0.7,87.7,1004.2,6.3,71,2019-10-04T16:45:00+02:00,PT15M
10,0.14,121,60.8,8,89,0,89,86,22.1,0.7,89.5,1004,6.3,73,2019-10-04T17:00:00+02:00,PT15M
10,0.14,117,63.1,8.1,71,0,71,68,22.2,0.9,90.4,1003.9,6.3,75,2019-10-04T17:15:00+02:00,PT15M
10,0.14,114,65.2,8.1,54,0,54,52,22.3,0.9,90.6,1003.8,6.5,77,2019-10-04T17:30:00+02:00,PT15M
10,0.14,111,60.9,8,47,0,47,45,22.4,0.9,90.7,1003.7,6.6,80,2019-10-04T17:45:00+02:00,PT15M
9,0.14,108,43.9,8,49,0,49,47,22.4,0.9,90.9,1003.7,6.8,82,2019-10-04T18:00:00+02:00,PT15M
9,0.14,105,34.7,8,38,0,38,37,22.5,1,91.1,1003.6,6.9,84,2019-10-04T18:15:00+02:00,PT15M
9,0.14,102,60.6,8,13,0,13,13,22.5,1,91.4,1003.6,7.1,86,2019-10-04T18:30:00+02:00,PT15M
9,0.14,99,86.3,8.1,2,0,2,1,22.6,1,91.7,1003.6,7.3,88,2019-10-04T18:45:00+02:00,PT15M
9,0.14,96,81.8,8.1,0,0,0,0,22.6,1,92.1,1003.5,7.5,91,2019-10-04T19:00:00+02:00,PT15M
9,0.14,93,72.3,8.1,0,0,0,0,22.7,1.1,92.2,1003.5,7.6,93,2019-10-04T19:15:00+02:00,PT15M
9,0.14,90,74.2,8,0,0,0,0,22.9,1.1,92.2,1003.4,7.6,95,2019-10-04T19:30:00+02:00,PT15M
9,0.14,87,82.2,8,0,0,0,0,23,1.1,92.2,1003.3,7.7,97,2019-10-04T19:45:00+02:00,PT15M
9,0.14,84,89.8,7.9,0,0,0,0,23.1,1.1,92.2,1003.3,7.7,100,2019-10-04T20:00:00+02:00,PT15M
9,0.14,81,92.4,7.9,0,0,0,0,23.2,1.5,92.3,1003.3,7.8,102,2019-10-04T20:15:00+02:00,PT15M
9,0.14,78,94.7,7.9,0,0,0,0,23.2,1.5,92.4,1003.4,7.8,104,2019-10-04T20:30:00+02:00,PT15M
9,0.14,75,94.9,7.9,0,0,0,0,23.2,1.5,92.6,1003.5,7.9,106,2019-10-04T20:45:00+02:00,PT15M
9,0.14,71,92.6,7.9,0,0,0,0,23.3,1.5,92.7,1003.6,8,109,2019-10-04T21:00:00+02:00,PT15M
9,0.14,68,86.7,7.9,0,0,0,0,23.2,1.9,92.9,1003.6,8.1,111,2019-10-04T21:15:00+02:00,PT15M
9,0.14,65,85.4,7.9,0,0,0,0,23.1,1.9,93.1,1003.5,8.2,113,2019-10-04T21:30:00+02:00,PT15M
9,0.14,61,92.7,8,0,0,0,0,22.9,1.9,93.2,1003.5,8.4,115,2019-10-04T21:45:00+02:00,PT15M
9,0.14,58,94.2,8,0,0,0,0,22.7,1.9,93.4,1003.4,8.6,117,2019-10-04T22:00:00+02:00,PT15M
9,0.14,54,95.3,8,0,0,0,0,22.5,1.8,93.5,1003.5,8.7,119,2019-10-04T22:15:00+02:00,PT15M
9,0.14,50,95.3,8,0,0,0,0,22.3,1.8,93.5,1003.5,8.8,120,2019-10-04T22:30:00+02:00,PT15M
9,0.14,46,95.3,7.9,0,0,0,0,22,1.8,93.5,1003.6,8.9,122,2019-10-04T22:45:00+02:00,PT15M
9,0.14,42,90.4,7.9,0,0,0,0,21.7,1.8,93.4,1003.7,9,124,2019-10-04T23:00:00+02:00,PT15M
9,0.14,38,76.6,7.8,0,0,0,0,21.3,1.2,93.4,1003.8,9,125,2019-10-04T23:15:00+02:00,PT15M
9,0.14,34,76.3,7.8,0,0,0,0,20.7,1.2,93.4,1004.1,9,127,2019-10-04T23:30:00+02:00,PT15M
9,0.14,29,76.3,7.7,0,0,0,0,20.2,1.2,93.4,1004.3,9,128,2019-10-04T23:45:00+02:00,PT15M
9,0.14,25,76.3,7.6,0,0,0,0,19.7,1.2,93.4,1004.5,9,129,2019-10-05T00:00:00+02:00,PT15M
9,0.14,20,76.3,7.5,0,0,0,0,19.2,0.6,93.3,1004.7,9,130,2019-10-05T00:15:00+02:00,PT15M
9,0.14,15,76.3,7.4,0,0,0,0,18.8,0.6,92.9,1004.8,8.9,130,2019-10-05T00:30:00+02:00,PT15M
8,0.14,10,76.3,7.3,0,0,0,0,18.4,0.6,92.6,1004.9,8.8,131,2019-10-05T00:45:00+02:00,PT15M
8,0.14,6,73.4,7.2,0,0,0,0,18.1,0.6,92.3,1005.1,8.7,131,2019-10-05T01:00:00+02:00,PT15M
8,0.14,1,66.4,7.2,0,0,0,0,17.7,0.3,92.1,1005.3,8.5,131,2019-10-05T01:15:00+02:00,PT15M
8,0.14,-4,65.7,7.1,0,0,0,0,17.5,0.3,91.9,1005.5,8.3,131,2019-10-05T01:30:00+02:00,PT15M
8,0.14,-9,69.1,7,0,0,0,0,17.2,0.3,91.8,1005.8,8.2,131,2019-10-05T01:45:00+02:00,PT15M
8,0.14,-14,76.2,6.9,0,0,0,0,17,0.3,91.6,1006,8,131,2019-10-05T02:00:00+02:00,PT15M
8,0.17,-19,76.3,6.9,0,0,0,0,16.7,0.1,91.6,1006.2,7.9,130,2019-10-05T02:15:00+02:00,PT15M
8,0.17,-24,76.3,6.9,0,0,0,0,16.5,0.1,91.7,1006.4,7.7,129,2019-10-05T02:30:00+02:00,PT15M
8,0.17,-29,76.3,7,0,0,0,0,16.3,0.1,91.9,1006.6,7.6,128,2019-10-05T02:45:00+02:00,PT15M
8,0.17,-33,76.3,7,0,0,0,0,16.1,0.1,92.1,1006.8,7.5,127,2019-10-05T03:00:00+02:00,PT15M
8,0.17,-37,76.3,7,0,0,0,0,15.9,0,92.1,1007,7.5,126,2019-10-05T03:15:00+02:00,PT15M
8,0.17,-42,76.3,7,0,0,0,0,15.7,0,92.1,1007.2,7.5,124,2019-10-05T03:30:00+02:00,PT15M
8,0.17,-46,76.3,7,0,0,0,0,15.5,0,92.1,1007.5,7.4,123,2019-10-05T03:45:00+02:00,PT15M
8,0.17,-50,76.3,7,0,0,0,0,15.3,0,92.1,1007.7,7.4,121,2019-10-05T04:00:00+02:00,PT15M
8,0.17,-53,76.3,7,0,0,0,0,15.1,0,92.1,1007.9,7.4,119,2019-10-05T04:15:00+02:00,PT15M
8,0.17,-57,76.3,6.9,0,0,0,0,14.8,0,91.9,1008.1,7.5,117,2019-10-05T04:30:00+02:00,PT15M
8,0.17,-61,76.3,6.9,0,0,0,0,14.6,0,91.7,1008.4,7.5,115,2019-10-05T04:45:00+02:00,PT15M
8,0.17,-64,67.8,6.8,0,0,0,0,14.3,0,91.6,1008.6,7.5,113,2019-10-05T05:00:00+02:00,PT15M
8,0.17,-67,46.4,6.8,0,0,0,0,14.1,0,91.3,1008.7,7.4,111,2019-10-05T05:15:00+02:00,PT15M
8,0.17,-71,45.9,6.7,0,0,0,0,13.9,0,90.8,1008.9,7.4,109,2019-10-05T05:30:00+02:00,PT15M
8,0.17,-74,45.9,6.6,0,0,0,0,13.7,0,90.3,1009,7.3,107,2019-10-05T05:45:00+02:00,PT15M
8,0.17,-77,45.9,6.5,0,0,0,0,13.6,0,89.9,1009.2,7.2,105,2019-10-05T06:00:00+02:00,PT15M
8,0.17,-80,45.9,6.5,0,0,0,0,13.4,0,89.6,1009.4,7,103,2019-10-05T06:15:00+02:00,PT15M
8,0.17,-83,44.8,6.4,0,0,0,0,13.3,0,89.6,1009.6,6.9,100,2019-10-05T06:30:00+02:00,PT15M
8,0.17,-86,41.1,6.3,0,0,0,0,13.2,0,89.6,1009.8,6.7,98,2019-10-05T06:45:00+02:00,PT15M
8,0.17,-89,35.6,6.2,0,0,0,0,13.1,0,89.6,1010,6.6,96,2019-10-05T07:00:00+02:00,PT15M
